data_index_,workday_temperature,workday_solar_ghi,workday_f_quarter_0,workday_f_quarter_1,workday_f_quarter_2,workday_f_quarter_3,workday_f_quarter_4,workday_f_quarter_5,weekend_temperature,weekend_solar_ghi,weekend_f_quarter_0,weekend_f_quarter_1,weekend_f_quarter_2,weekend_f_quarter_3,weekend_f_quarter_4,weekend_f_quarter_5
2021-06-06 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0888977050781,359.802734375,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.4122314453125,398.5856323242188,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.74237060546875,437.48736572265625,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0725402832031,474.6963195800781,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.4026794433594,509.6883239746094,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.7174377441406,543.7843627929688,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0168151855469,576.8137817382812,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.316162109375,607.759521484375,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.61553955078125,636.348876953125,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.89166259765625,663.255126953125,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.1444702148437,688.34765625,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.3973083496094,711.5818481445312,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.650146484375,732.85009765625,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.8822021484375,751.9706420898438,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.09344482421875,768.846435546875,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.3046569824219,782.5202026367188,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.51593017578125,792.882568359375,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.7019348144531,800.7401733398438,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.8625793457031,806.05419921875,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.02325439453125,806.650390625,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.1839599609375,802.5202026367188,0.06540312923014306,0.9978589232386035,0.13052619222005157,0.9914448613738104,0.19509032201612825,0.9807852804032304
2021-06-06 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.3153686523437,795.8430786132812,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.41748046875,786.6668090820312,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.51959228515625,775.8952026367188,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.6217346191406,763.5633544921875,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.6978759765625,748.880615234375,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.748046875,731.920654296875,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.7981872558594,714.044189453125,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.8483581542969,695.23583984375,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.8741149902344,674.266357421875,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.8755187988281,651.2255859375,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.8768920898437,625.3538818359375,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.8782653808594,596.8782958984375,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.8468933105469,566.8291625976562,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.7828063964844,535.348388671875,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.7187194824219,503.8424987792969,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.6546325683594,472.2177734375,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.56011962890625,439.28704833984375,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.4351806640625,405.2130126953125,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.31024169921875,370.1444396972656,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.1853332519531,334.28533935546875,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0115051269531,297.8771667480469,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.7888488769531,261.1541442871094,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.566162109375,227.0773162841797,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.3434753417969,194.6033477783203,0.13052619222005157,0.9914448613738104,0.25881904510252074,0.9659258262890683,0.3826834323650898,0.9238795325112867
2021-06-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0394592285156,161.03353881835938,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.654052734375,126.9931411743164,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.26861572265625,93.2159652709961,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.8832092285156,61.218780517578125,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.4952087402344,33.36520767211914,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.1045837402344,12.811440467834473,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.71392822265625,0.0023240000009536,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.32330322265625,0.0004429999971762,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.009765625,6.000000212225132e-06,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.7733154296875,0.0,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.5368957519531,0.0,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.3004455566406,0.0,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.08184814453125,0.0,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.8810729980469,0.0,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.6802978515625,0.0,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.47955322265625,0.0,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.2872619628906,0.0,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1034240722656,0.0,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.91961669921875,0.0,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.7358093261719,0.0,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.5589294433594,0.0,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.3890686035156,0.0,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.2192077636719,0.0,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-06 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.04931640625,0.0,0.19509032201612825,0.9807852804032304,0.3826834323650898,0.9238795325112867,0.5555702330196022,0.8314696123025452
2021-06-07 00:00:00,285.5165710449219,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
