data_index_,solar_prediction_mw,wind_prediction_mw,load_actuals_mw
2020-01-01 13:45:00+01:00,51.33551355072916,20.34491660256883,94.35459849368834
2020-01-01 14:00:00+01:00,47.81091569130625,20.25403816367602,92.89519889678584
2020-01-01 14:15:00+01:00,43.79733366714652,20.125622978284007,92.2711021533892
2020-01-01 14:30:00+01:00,39.22435375852788,20.31462378960456,92.99398536119656
2020-01-01 14:45:00+01:00,34.08806409213244,20.433819423224843,92.71190834836108
2020-01-01 15:00:00+01:00,28.478437754271763,20.775601378191283,93.25929139705102
2020-01-01 15:15:00+01:00,22.450240971396383,21.603385419410586,93.48120929245783
2020-01-01 15:30:00+01:00,16.824967140264125,22.29155910522933,93.89810332025031
2020-01-01 15:45:00+01:00,11.80603367340552,22.853951763305133,93.96540362787738
2020-01-01 16:00:00+01:00,7.307379357826876,23.10814797644009,94.45230295958416
2020-01-01 16:15:00+01:00,3.93534455780184,23.023854931669952,94.96506205579718
2020-01-01 16:30:00+01:00,0.5633097577768041,23.29649024834838,95.07217990877268
2020-01-01 16:45:00+01:00,0.0,23.79434604402204,97.21074997348045
2020-01-01 17:00:00+01:00,0.0,24.40810477625465,99.89637848732364
2020-01-01 17:15:00+01:00,0.0,24.890155626033906,101.25352922456771
2020-01-01 17:30:00+01:00,0.0,25.243132751008883,102.59737138007849
2020-01-01 17:45:00+01:00,0.0,25.543426723002515,102.64086772037764
2020-01-01 18:00:00+01:00,0.0,25.815403500268683,102.53710406279836
2020-01-01 18:15:00+01:00,0.0,25.90759901798603,102.70091863795484
2020-01-01 18:30:00+01:00,0.0,25.953038237432438,102.9726084650472
2020-01-01 18:45:00+01:00,0.0,26.124258484621787,102.53818606131324
2020-01-01 19:00:00+01:00,0.0,25.86347687736416,102.03126975708072
2020-01-01 19:15:00+01:00,0.0,25.363645463453693,101.28869417630212
2020-01-01 19:30:00+01:00,0.0,24.55298344695333,100.4919104699268
2020-01-01 19:45:00+01:00,0.0,23.556613316193744,100.21048265620028
2020-01-01 20:00:00+01:00,0.0,23.10617235820329,99.85710194123264
2020-01-01 20:15:00+01:00,0.0,23.179928772377167,99.57037233478307
2020-01-01 20:30:00+01:00,0.0,23.364319807811857,98.590514479686
2020-01-01 20:45:00+01:00,0.0,23.844395039354318,97.61000742548
2020-01-01 21:00:00+01:00,0.0,24.763716058878693,97.65902195820514
2020-01-01 21:15:00+01:00,0.0,25.85689148324149,96.7512252042007
2020-01-01 21:30:00+01:00,0.0,27.09560411771524,95.70774583642726
2020-01-01 21:45:00+01:00,0.0,28.72351354483863,95.60885117216505
2020-01-01 22:00:00+01:00,0.0,30.58652154214125,97.73270605707012
2020-01-01 22:15:00+01:00,0.0,32.14133309450304,99.38167179378382
2020-01-01 22:30:00+01:00,0.0,33.526241478500005,99.90579187440332
2020-01-01 22:45:00+01:00,0.0,34.38102563562225,99.84931155192533
2020-01-01 23:00:00+01:00,0.0,34.680002528791334,101.94503447544288
2020-01-01 23:15:00+01:00,0.0,34.8018323200607,101.2154428768431
2020-01-01 23:30:00+01:00,0.0,34.678685449966814,100.17207170892118
2020-01-01 23:45:00+01:00,0.0,34.439635643313984,98.81221597538983
2020-01-02 00:00:00+01:00,0.0,33.40111899016932,97.36753155829004
2020-01-02 00:15:00+01:00,0.0,33.536778109096275,96.24095470457198
2020-01-02 00:30:00+01:00,0.0,33.538753727333074,94.71154980375516
2020-01-02 00:45:00+01:00,0.0,33.27797212007544,93.66655563806088
2020-01-02 01:00:00+01:00,0.0,33.01258073693195,93.38913121883952
2020-01-02 01:15:00+01:00,0.0,33.075800520509546,91.57191471305822
2020-01-02 01:30:00+01:00,0.0,33.18445952353356,90.85725469396417
2020-01-02 01:45:00+01:00,0.0,33.32867965481998,89.68393550440224
2020-01-02 02:00:00+01:00,0.0,33.5380951879208,89.10441709981967
2020-01-02 02:15:00+01:00,0.0,33.95495063588565,88.35621512676356
2020-01-02 02:30:00+01:00,0.0,34.9144425595583,87.46973374350272
2020-01-02 02:45:00+01:00,0.0,36.36718050301874,86.96119444149784
2020-01-02 03:00:00+01:00,0.0,38.17091995321736,86.32270711785299
2020-01-02 03:15:00+01:00,0.0,39.94700074810077,85.68259679643577
2020-01-02 03:30:00+01:00,0.0,41.78169155067592,85.37682401612389
2020-01-02 03:45:00+01:00,0.0,43.50443065316573,85.51899862098229
2020-01-02 04:00:00+01:00,0.0,45.05265681140485,85.40852657261058
2020-01-02 04:15:00+01:00,0.0,46.41912609185835,85.3035727166649
2020-01-02 04:30:00+01:00,0.0,47.40759374967072,85.60350270499627
2020-01-02 04:45:00+01:00,0.0,48.50603748933166,85.9009440967434
2020-01-02 05:00:00+01:00,0.0,49.65453022432487,87.27345921289913
2020-01-02 05:15:00+01:00,0.0,51.01112141359437,87.58983557865704
2020-01-02 05:30:00+01:00,0.0,52.73781175255777,88.87265301792723
2020-01-02 05:45:00+01:00,0.0,54.60477098633399,89.85380927124217
2020-01-02 06:00:00+01:00,0.0,56.47502291717155,93.8761387503978
2020-01-02 06:15:00+01:00,0.0,58.54086105345233,96.8952392065344
2020-01-02 06:30:00+01:00,0.0,60.716016732169386,98.17178105441816
2020-01-02 06:45:00+01:00,0.0,63.00575826862086,99.6681850005304
2020-01-02 07:00:00+01:00,0.0,65.06566955019123,100.93834305717618
2020-01-02 07:15:00+01:00,0.0,67.51741178206034,101.97749443089
2020-01-02 07:30:00+01:00,0.0,70.17659392879347,103.87856582157632
2020-01-02 07:45:00+01:00,0.0,73.62799898848347,105.22121777872069
2020-01-02 08:00:00+01:00,0.0,76.7224756867249,108.25882040946216
2020-01-02 08:15:00+01:00,0.0,79.08597363735025,110.23400869841944
2020-01-02 08:30:00+01:00,0.0017211703958691,80.31546672005226,111.34381457515646
2020-01-02 08:45:00+01:00,0.2386242723915629,81.66349689696229,111.14007425480004
2020-01-02 09:00:00+01:00,0.9623208362020405,83.58774905960571,112.58162087620664
2020-01-02 09:15:00+01:00,2.057645365212493,85.16560949139685,114.55962236130266
2020-01-02 09:30:00+01:00,3.372034800025036,87.23276470650215,115.39611541317493
2020-01-02 09:45:00+01:00,4.870282280778619,87.88274310640942,116.18110533573775
2020-01-02 10:00:00+01:00,6.49762158102272,87.94859704763611,116.45744775644424
2020-01-02 10:15:00+01:00,8.171903361081554,88.79416165298659,117.102968070436
2020-01-02 10:30:00+01:00,9.78359516805408,90.82509720041725,117.79479792086562
2020-01-02 10:45:00+01:00,11.2544595355824,92.13756624906486,118.4811095788692
2020-01-02 11:00:00+01:00,12.57667271703073,93.70884128673332,119.96085074785192
2020-01-02 11:15:00+01:00,13.81673655880328,94.0835502123131,120.74270287472154
2020-01-02 11:30:00+01:00,14.825999874820054,96.18692509509307,122.12322477988756
2020-01-02 11:45:00+01:00,15.553608311948423,97.46317447606604,121.2861907287578
2020-01-02 12:00:00+01:00,16.113006196407333,97.56063830908153,121.34775644425584
2020-01-02 12:15:00+01:00,16.53548851473994,97.84710295341756,120.0265280577066
2020-01-02 12:30:00+01:00,16.695875320773613,98.40686145384429,119.89809483398749
2020-01-02 12:45:00+01:00,16.586342867872567,99.4717196834796,120.4490484777766
2020-01-02 13:00:00+01:00,16.269481129123115,102.40814692277702,119.6341953962024
2020-01-02 13:15:00+01:00,15.788320711022097,105.94845480312306,120.29248329267
2020-01-02 13:30:00+01:00,15.154597233523187,108.7933450641154,121.16327569746474
2020-01-02 13:45:00+01:00,14.184452650685358,109.18385893558958,117.28019942717724
2020-01-02 14:00:00+01:00,13.214308067847533,107.96095124701024,116.51771507372442
2020-01-02 14:15:00+01:00,12.083776678976028,110.74657296089856,118.16072981860614
2020-01-02 14:30:00+01:00,10.820241597296114,112.5700685934652,116.81126127081784
2020-01-02 14:45:00+01:00,9.474557175940411,114.86573698462706,116.63316431526466
2020-01-02 15:00:00+01:00,8.038899668273142,116.3540360563499,116.85205261482972
2020-01-02 15:15:00+01:00,6.4741503411153545,119.31614633272572,116.88710936671262
2020-01-02 15:30:00+01:00,4.944607873818614,123.68160409664196,117.54474806407129
2020-01-02 15:45:00+01:00,3.520685986105026,125.72702751114248,116.73995756868572
2020-01-02 16:00:00+01:00,2.2649746510609,128.33616066254334,117.07981330221703
2020-01-02 16:15:00+01:00,1.2674469549978091,131.08227001169564,115.491006682932
2020-01-02 16:30:00+01:00,0.2660073856168242,133.06381510320628,115.50842685902194
2020-01-02 16:45:00+01:00,0.0039118733178944,135.97982762072346,118.89389201230507
2020-01-02 17:00:00+01:00,0.0,138.11151969823086,119.93542378275168
2020-01-02 17:15:00+01:00,0.0,140.89845849094377,120.94914819136524
2020-01-02 17:30:00+01:00,0.0,143.65905570716595,122.5183706375305
2020-01-02 17:45:00+01:00,0.0,144.9735003740504,123.2609462183091
2020-01-02 18:00:00+01:00,0.0,146.81280095251142,122.43116155722925
2020-01-02 18:15:00+01:00,0.0,148.3689295836977,121.46753367985572
2020-01-02 18:30:00+01:00,0.0,149.87171652249043,120.18969343375412
2020-01-02 18:45:00+01:00,0.0,151.3870157101162,118.30441922138536
2020-01-02 19:00:00+01:00,0.0,152.64285036930892,118.29230083801843
2020-01-02 19:15:00+01:00,0.0,154.26483294172192,117.06509812241434
2020-01-02 19:30:00+01:00,0.0,155.6668633504378,115.98775220112444
2020-01-02 19:45:00+01:00,0.0,157.41989526589188,114.5435005834306
2020-01-02 20:00:00+01:00,0.0,158.45182652491386,111.44930943035962
2020-01-02 20:15:00+01:00,0.0,160.02902841729272,110.0089530073194
2020-01-02 20:30:00+01:00,0.0,161.41196118305288,108.19714649411266
2020-01-02 20:45:00+01:00,0.0,162.70664966756928,107.35318765248752
2020-01-02 21:00:00+01:00,0.0,163.66614159124194,105.691021533892
2020-01-02 21:15:00+01:00,0.0,164.4458522553658,104.85593508008913
2020-01-02 21:30:00+01:00,0.0,165.69246736278672,102.44426859021958
2020-01-02 21:45:00+01:00,0.0,166.62693478879325,100.9099946960857
2020-01-02 22:00:00+01:00,0.0,167.39018196761043,102.5038867083908
2020-01-02 22:15:00+01:00,0.0,167.9031841697662,103.66281531770449
2020-01-02 22:30:00+01:00,0.0,168.57489437027826,105.46910363848522
2020-01-02 22:45:00+01:00,0.0,169.1649456836693,103.91914076588525
2020-01-02 23:00:00+01:00,0.0,169.78397273120004,106.34606343481492
2020-01-02 23:15:00+01:00,0.0,170.42473157933554,105.55349952264773
2020-01-02 23:30:00+01:00,0.0,171.0654904274711,104.3183982178848
2020-01-02 23:45:00+01:00,0.0,171.70624927560667,102.99922562851384
2020-01-03 00:00:00+01:00,0.0,165.61410117272698,101.03702132173544
2020-01-03 00:15:00+01:00,0.0,166.19690855258304,99.26708815105548
2020-01-03 00:30:00+01:00,0.0,166.7540328953607,97.1657388352604
2020-01-03 00:45:00+01:00,0.0,167.1465223850717,95.61869735865068
2020-01-03 01:00:00+01:00,0.0,167.88606214504725,95.14142781372654
2020-01-03 01:15:00+01:00,0.0,168.09942891462168,92.05643364803224
2020-01-03 01:30:00+01:00,0.0,168.78957821867724,91.87844489233052
2020-01-03 01:45:00+01:00,0.0,169.2874340143509,90.46730242919274
2020-01-03 02:00:00+01:00,0.0,169.4527274068298,90.9443555744139
2020-01-03 02:15:00+01:00,0.0,169.2775559231669,89.8423400869842
2020-01-03 02:30:00+01:00,0.0,168.94499351997217,88.04395035536226
2020-01-03 02:45:00+01:00,0.0,168.91009093112206,88.31109578869206
2020-01-03 03:00:00+01:00,0.0,169.01874993414606,87.4573989604328
2020-01-03 03:15:00+01:00,0.0,169.1188479248106,86.84304020367031
2020-01-03 03:30:00+01:00,0.0,169.11226253068793,86.57859976662776
2020-01-03 03:45:00+01:00,0.0,169.22618984901007,85.38710300201548
2020-01-03 04:00:00+01:00,0.0,169.5403131486613,85.79858703723347
2020-01-03 04:15:00+01:00,0.0,169.8774853277419,86.82832502386762
2020-01-03 04:30:00+01:00,0.0,170.21531604623473,87.72519359287153
2020-01-03 04:45:00+01:00,0.0,170.55314676472756,87.88489657367137
2020-01-03 05:00:00+01:00,0.0,170.7869282560823,89.06373395565927
2020-01-03 05:15:00+01:00,0.0,171.11422234397884,89.38811711042749
2020-01-03 05:30:00+01:00,0.0,171.2749059605719,90.67006895088576
2020-01-03 05:45:00+01:00,0.0,171.63776117673092,91.29189349740108
2020-01-03 06:00:00+01:00,0.0,172.0124701023107,95.28003182348571
2020-01-03 06:15:00+01:00,0.0,172.49978926738805,97.26008910576006
2020-01-03 06:30:00+01:00,0.0,172.9864498930532,99.02536968282593
2020-01-03 06:45:00+01:00,0.0,173.47376905813056,101.07207807361831
2020-01-03 07:00:00+01:00,0.0,173.8761366390256,102.29971358862842
2020-01-03 07:15:00+01:00,0.0,174.19355263573814,103.10104168876632
2020-01-03 07:30:00+01:00,0.0,174.51162717186298,104.8390559032566
2020-01-03 07:45:00+01:00,0.0,174.82904316857557,105.68593614087196
2020-01-03 08:00:00+01:00,0.0,174.8975312674513,107.19326827198472
2020-01-03 08:15:00+01:00,0.0,174.71643292907794,110.07138432162937
2020-01-03 08:30:00+01:00,0.0008605851979345,174.53599313011685,110.96911848944522
2020-01-03 08:45:00+01:00,0.1095324529010452,173.49154962226177,110.97247268484142
2020-01-03 09:00:00+01:00,0.4459535582399699,174.05921059563573,112.51659276546091
2020-01-03 09:15:00+01:00,0.9466733429304623,173.32823184801964,113.48963402991409
2020-01-03 09:30:00+01:00,1.513894974025161,172.86593718060837,114.86485414235705
2020-01-03 09:45:00+01:00,2.1437065782061717,172.82247357939875,115.66975283759416
2020-01-03 10:00:00+01:00,2.8400200287913875,172.33713003255818,114.97424419221386
2020-01-03 10:15:00+01:00,3.5910997058271263,171.86824997102426,115.07216505781268
2020-01-03 10:30:00+01:00,4.263941916504975,168.6058457226548,115.52054524238888
2020-01-03 10:45:00+01:00,4.82725167428178,168.56501627909427,116.02811074573034
2020-01-03 11:00:00+01:00,5.320147712336484,167.7997934820403,116.1806725363318
2020-01-03 11:15:00+01:00,5.723070664079615,166.6124469217234,117.25736925851278
2020-01-03 11:30:00+01:00,6.004725542968016,164.58085283488046,117.32099077118912
2020-01-03 11:45:00+01:00,6.172936095637478,165.84261434878357,118.6549867402143
2020-01-03 12:00:00+01:00,6.247261688677474,164.63617014551085,118.43425904317384
2020-01-03 12:15:00+01:00,6.223790448770107,163.02077296722052,117.88352179908772
2020-01-03 12:30:00+01:00,6.137729235776428,160.75671446784747,118.821506311658
2020-01-03 12:45:00+01:00,6.00863741628591,153.2862433750935,117.807240903787
2020-01-03 13:00:00+01:00,5.813043750391188,158.02245882811593,118.20087196350909
2020-01-03 13:15:00+01:00,5.554860111410152,160.5822015235968,117.5017927230296
2020-01-03 13:30:00+01:00,5.245822119296489,165.33158776486454,118.26579187440328
2020-01-03 13:45:00+01:00,4.862458534142831,164.78170735562182,117.77867614299356
2020-01-03 14:00:00+01:00,4.475183075671278,164.31743706997375,119.74326084650473
2020-01-03 14:15:00+01:00,4.060524503974463,163.91506948907875,118.252266892967
2020-01-03 14:30:00+01:00,3.6263065656881768,160.3958348699253,114.33683886708393
2020-01-03 14:45:00+01:00,3.184264880766101,158.27138672595277,117.08424949612817
2020-01-03 15:00:00+01:00,2.74613506916192,154.46634600187554,118.00200063646972
2020-01-03 15:15:00+01:00,2.276710271014584,144.09698441632335,116.7264325872494
2020-01-03 15:30:00+01:00,1.7955498529135632,140.79440926380562,116.97918744033096
2020-01-03 15:45:00+01:00,1.3261250547662262,142.923467183664,118.19849156677628
2020-01-03 16:00:00+01:00,0.8840833698441508,145.99423646306383,118.12231887132702
2020-01-03 16:15:00+01:00,0.5085435313262816,151.1334780363935,116.6328397157102
2020-01-03 16:30:00+01:00,0.1290918194905176,152.23587301252803,117.92160814681236
2020-01-03 16:45:00+01:00,0.0039118733178944,146.37816494041533,119.0006852657261
2020-01-03 17:00:00+01:00,0.0,138.27022769658717,122.6288426859022
2020-01-03 17:15:00+01:00,0.0,130.26897383754624,124.659753898377
2020-01-03 17:30:00+01:00,0.0,121.52357044264384,125.55867826455923
2020-01-03 17:45:00+01:00,0.0,115.18117736310282,125.90123899437786
2020-01-03 18:00:00+01:00,0.0,112.65436163823532,124.3124323750928
2020-01-03 18:15:00+01:00,0.0,111.3221364072197,123.41350800891055
2020-01-03 18:30:00+01:00,0.0,114.4686377190302,123.36611647395776
2020-01-03 18:45:00+01:00,0.0,122.79257589008184,123.1134698207277
2020-01-03 19:00:00+01:00,0.0,113.24177879397725,120.55930412644533
2020-01-03 19:15:00+01:00,0.0,108.93229688010368,119.7760454015063
2020-01-03 19:30:00+01:00,0.0,107.89773146343262,118.6232841837276
2020-01-03 19:45:00+01:00,0.0,99.08713266671585,118.0911573140978
2020-01-03 20:00:00+01:00,0.0,87.16361806821415,113.87644849899225
2020-01-03 20:15:00+01:00,0.0,79.2157059015668,113.24953855945688
2020-01-03 20:30:00+01:00,0.0,72.00601641607048,112.41261270817864
2020-01-03 20:45:00+01:00,0.0,67.20065432476002,109.86710300201548
2020-01-03 21:00:00+01:00,0.0,62.92673353914885,109.4126636257558
2020-01-03 21:15:00+01:00,0.0,60.39860073545681,109.09390686326508
2020-01-03 21:30:00+01:00,0.0,60.438771639605086,106.53389837700225
2020-01-03 21:45:00+01:00,0.0,60.29455150831867,106.26588734486052
2020-01-03 22:00:00+01:00,0.0,58.84774041956863,107.43390474169937
2020-01-03 22:15:00+01:00,0.0,56.94982983341586,109.86115201018352
2020-01-03 22:30:00+01:00,0.0,56.83853667274279,107.76629468547787
2020-01-03 22:45:00+01:00,0.0,59.18557113806148,106.70463774265409
2020-01-03 23:00:00+01:00,0.0,62.01070521668581,108.9530306566246
2020-01-03 23:15:00+01:00,0.0,63.07490490690887,107.87265513949292
2020-01-03 23:30:00+01:00,0.0,63.71302959739536,107.45078391853188
2020-01-03 23:45:00+01:00,0.0,66.79894528327732,106.70983133552564
2020-01-04 00:00:00+01:00,0.0,86.90151938213198,106.0721014108412
2020-01-04 00:15:00+01:00,0.0,85.57983078171262,102.97228386549271
2020-01-04 00:30:00+01:00,0.0,82.64603770006428,101.55345921289911
2020-01-04 00:45:00+01:00,0.0,81.1801289683585,99.98044977193167
2020-01-04 01:00:00+01:00,0.0,83.79123773799614,97.80065556380607
2020-01-04 01:15:00+01:00,0.0,90.00192293508381,96.86710724514693
2020-01-04 01:30:00+01:00,0.0,98.99559568841076,95.3830380821046
2020-01-04 01:45:00+01:00,0.0,107.05414247631892,93.89020473109152
2020-01-04 02:00:00+01:00,0.0,107.93263405228276,93.9278582794102
2020-01-04 02:15:00+01:00,0.0,107.0903621439936,93.07080725575474
2020-01-04 02:30:00+01:00,0.0,109.51115302348614,92.1698270923942
2020-01-04 02:45:00+01:00,0.0,113.37216959760607,90.97302853505887
2020-01-04 03:00:00+01:00,0.0,117.98523818053462,91.18282804709877
2020-01-04 03:15:00+01:00,0.0,121.38527716606782,89.4714309960751
2020-01-04 03:30:00+01:00,0.0,122.56340417461304,87.81662246738092
2020-01-04 03:45:00+01:00,0.0,122.8432834248264,89.30891481913652
2020-01-04 04:00:00+01:00,0.0,124.06289841634444,90.23467274848838
2020-01-04 04:15:00+01:00,0.0,124.55614443613224,89.65677734167815
2020-01-04 04:30:00+01:00,0.0,124.12809381815885,88.080738304869
2020-01-04 04:45:00+01:00,0.0,124.4830465613706,86.38838442770765
2020-01-04 05:00:00+01:00,0.0,124.11755718756255,88.54978466107988
2020-01-04 05:15:00+01:00,0.0,120.78073798560696,89.17788479898164
2020-01-04 05:30:00+01:00,0.0,117.10608806515852,91.32478625225416
2020-01-04 05:45:00+01:00,0.0,115.32539749438924,90.08492415402569
2020-01-04 06:00:00+01:00,0.0,116.78011105608648,91.46165906438952
2020-01-04 06:15:00+01:00,0.0,118.2730199036952,92.4841476609738
2020-01-04 06:30:00+01:00,0.0,120.07412519624474,93.05771507372442
2020-01-04 06:45:00+01:00,0.0,123.7981655726132,94.30352816378488
2020-01-04 07:00:00+01:00,0.0,124.9960487635264,93.15390474169938
2020-01-04 07:15:00+01:00,0.0,127.38786390887924,92.54852657261058
2020-01-04 07:30:00+01:00,0.0,129.3997018133541,96.09910469926804
2020-01-04 07:45:00+01:00,0.0,129.8494842319323,96.80597432905483
2020-01-04 08:00:00+01:00,0.0,131.6696871674376,97.94975495915986
2020-01-04 08:15:00+01:00,0.0,132.16227464781312,99.7637254693964
2020-01-04 08:30:00+01:00,0.0025817555938037,133.48198762999567,99.64870902726211
2020-01-04 08:45:00+01:00,0.3325092320210302,134.36377190302085,101.00456136628831
2020-01-04 09:00:00+01:00,1.5960443137009452,135.48328890387432,103.21032353877162
2020-01-04 09:15:00+01:00,4.142673843650247,135.38253237379752,104.37206534422404
2020-01-04 09:30:00+01:00,7.69465481629843,135.86721738122583,105.62675082210671
2020-01-04 09:45:00+01:00,11.371815735119233,135.69797275227327,106.40405855521377
2020-01-04 10:00:00+01:00,14.786881141641109,136.06938898079173,106.99688554152964
2020-01-04 10:15:00+01:00,18.49533704700507,135.2001169565996,108.10734061737564
2020-01-04 10:30:00+01:00,23.03311009576266,134.68909037268062,108.25005622149146
2020-01-04 10:45:00+01:00,27.6021781310634,133.9192577997408,107.3231080937732
2020-01-04 11:00:00+01:00,31.842648807661018,134.6364072196993,108.08083165376048
2020-01-04 11:15:00+01:00,35.35942292044815,134.51326034960542,108.55788479898165
2020-01-04 11:30:00+01:00,37.83563873067535,133.85867217381227,108.1266001909409
2020-01-04 11:45:00+01:00,39.43950679101208,133.53862201945063,107.7132767582476
2020-01-04 12:00:00+01:00,40.51918382675096,133.87052588323306,108.2763487854036
2020-01-04 12:15:00+01:00,40.933842398447766,134.2893569494347,107.47988967858278
2020-01-04 12:30:00+01:00,40.28838330099518,134.69370014856648,107.53680280046672
2020-01-04 12:45:00+01:00,38.7158102272016,134.99728681762144,107.40533998090592
2020-01-04 13:00:00+01:00,36.62686987544596,135.09014087475109,106.99006895088574
2020-01-04 13:15:00+01:00,34.1154472053577,134.29396672532056,107.35524344966586
2020-01-04 13:30:00+01:00,31.068097890717908,133.24162074451831,107.90522329479155
2020-01-04 13:45:00+01:00,27.868185516680224,131.59329659561465,108.70179060146388
2020-01-04 14:00:00+01:00,24.668273142642548,131.51624748437942,108.12919698737667
2020-01-04 14:15:00+01:00,21.527038868373285,128.24989199953637,108.09186803861247
2020-01-04 14:30:00+01:00,18.60095762658822,125.570295131023,108.08634984618648
2020-01-04 14:45:00+01:00,16.011297490142077,122.44289146216822,107.55465577596269
2020-01-04 15:00:00+01:00,13.515522313325404,119.80280695839085,107.74292351755597
2020-01-04 15:15:00+01:00,10.98454027664768,118.2117757383544,107.3105569110003
2020-01-04 15:30:00+01:00,8.457470113287851,113.18646148334685,107.77895406810228
2020-01-04 15:45:00+01:00,6.028196782875384,110.43376674007186,107.9824779887557
2020-01-04 16:00:00+01:00,3.8923139513050007,105.50657485749208,108.317248329267
2020-01-04 16:15:00+01:00,2.206296551292483,102.20597532321116,108.84710300201549
2020-01-04 16:30:00+01:00,0.5163672779620705,99.15364514735478,108.68826562002758
2020-01-04 16:45:00+01:00,0.0234712399073668,95.27353093027912,111.51195714437254
2020-01-04 17:00:00+01:00,0.0,93.3091078634874,112.40709451575265
2020-01-04 17:15:00+01:00,0.0,92.82837409253268,115.10624801103212
2020-01-04 17:30:00+01:00,0.0,90.65321841381562,116.56521480852868
2020-01-04 17:45:00+01:00,0.0,88.07437807537906,117.16366818712213
2020-01-04 18:00:00+01:00,0.0,86.50639573477193,116.84988861779996
2020-01-04 18:15:00+01:00,0.0,85.94927139199426,116.95159647820093
2020-01-04 18:30:00+01:00,0.0,86.23441895750577,116.54552243555744
2020-01-04 18:45:00+01:00,0.0,84.7862907899312,115.7682147024504
2020-01-04 19:00:00+01:00,0.0,81.36847124026677,115.12150419009228
